Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,Segment
12863.0,52,6,2776.95,4,4,4,444,Champions
12864.0,138,2,299.57,3,2,2,322,Needs Attention
12865.0,26,4,3308.4700000000003,4,3,5,435,Loyal Customers
12866.0,283,3,1086.05,2,3,3,233,Needs Attention
12867.0,26,13,7788.49,4,5,5,455,Champions
12868.0,185,8,2043.76,3,4,4,344,Loyal Customers
12869.0,681,1,337.66999999999996,1,1,2,112,Lost
12870.0,375,3,1676.95,2,3,4,234,Needs Attention
12871.0,84,3,744.02,3,3,3,333,Loyal Customers
12872.0,326,12,3243.01,2,5,5,255,At Risk
12873.0,282,3,2027.3,2,3,4,234,Needs Attention
12874.0,385,2,873.42,2,2,3,223,Lost
12875.0,143,5,1356.9900000000002,3,4,4,344,Loyal Customers
12876.0,57,4,3729.29,4,3,5,435,Loyal Customers
12877.0,3,20,2785.79,5,5,4,554,Champions
12878.0,236,2,854.99,2,2,3,223,Lost
12879.0,44,3,573.22,4,3,2,432,Loyal Customers
12880.0,381,2,640.13,2,2,3,223,Lost
12881.0,275,1,298.0,2,1,2,212,Lost
12882.0,9,2,1463.04,5,2,4,524,New Customers
12883.0,24,4,703.47,4,3,3,433,Loyal Customers
12884.0,88,1,309.05,3,1,2,312,Needs Attention
12885.0,63,3,1175.22,3,3,3,333,Loyal Customers
12886.0,67,2,1378.4,3,2,4,324,Needs Attention
12887.0,383,1,222.4,2,1,1,211,Lost
12888.0,214,2,354.12,2,2,2,222,Lost
12889.0,381,4,385.46000000000004,2,3,2,232,Needs Attention
12890.0,24,2,703.52,4,2,3,423,New Customers
12891.0,185,11,840.5,3,5,3,353,Loyal Customers
12892.0,396,1,263.38,2,1,1,211,Lost
12893.0,30,1,176.55,4,1,1,411,New Customers
12894.0,575,1,157.35,1,1,1,111,Lost
12895.0,42,2,372.8,4,2,2,422,New Customers
12897.0,204,4,514.25,2,3,2,232,Needs Attention
12898.0,463,2,296.21,1,2,2,122,Lost
12899.0,413,1,366.4,1,1,2,112,Lost
12900.0,422,1,340.33000000000004,1,1,2,112,Lost
12901.0,8,28,17654.54,5,5,5,555,Champions
12902.0,264,1,138.68,2,1,1,211,Lost
12903.0,428,1,833.5300000000001,1,1,3,113,Lost
12904.0,18,2,496.06,5,2,2,522,New Customers
12905.0,576,2,1018.42,1,2,3,123,Lost
12906.0,11,5,2919.81,5,4,5,545,Champions
12907.0,395,2,508.91,2,2,2,222,Lost
12908.0,176,5,1776.0,3,4,4,344,Loyal Customers
12909.0,39,8,3086.59,4,4,5,445,Champions
12910.0,23,13,5796.52,4,5,5,455,Champions
12911.0,551,1,1647.22,1,1,4,114,Lost
12912.0,2,5,1662.3,5,4,4,544,Champions
12913.0,4,13,6203.51,5,5,5,555,Champions
12914.0,400,1,223.98,2,1,1,211,Lost
12915.0,148,4,943.9,3,3,3,333,Loyal Customers
12916.0,138,7,4470.98,3,4,5,345,Loyal Customers
12917.0,128,6,4121.6,3,4,5,345,Loyal Customers
12919.0,8,6,1320.19,5,4,4,544,Champions
12920.0,17,4,471.04,5,3,2,532,Loyal Customers
12921.0,9,74,34634.74,5,5,5,555,Champions
12922.0,161,1,405.38,3,1,2,312,Needs Attention
12923.0,64,3,764.17,3,3,3,333,Loyal Customers
12924.0,88,12,2461.45,3,5,4,354,Loyal Customers
12925.0,4,3,729.33,5,3,3,533,Loyal Customers
12926.0,411,4,1515.55,1,3,4,134,Needs Attention
12927.0,394,1,197.31,2,1,1,211,Lost
12928.0,35,12,4304.89,4,5,5,455,Champions
12929.0,311,1,117.85,2,1,1,211,Lost
12930.0,78,2,415.8,3,2,2,322,Needs Attention
12931.0,21,57,92347.34,4,5,5,455,Champions
12932.0,539,8,1644.8600000000001,1,4,4,144,At Risk
12933.0,24,8,1619.03,4,4,4,444,Champions
12934.0,736,1,181.65,1,1,1,111,Lost
12935.0,2,15,4197.06,5,5,5,555,Champions
12936.0,17,4,1063.9,5,3,3,533,Loyal Customers
12937.0,15,9,3097.61,5,5,5,555,Champions
12938.0,25,1,114.14,4,1,1,411,New Customers
12939.0,64,20,24480.72,3,5,5,355,Loyal Customers
12940.0,54,2,899.69,4,2,3,423,New Customers
12941.0,724,1,361.89,1,1,2,112,Lost
12942.0,131,3,675.6,3,3,3,333,Loyal Customers
12943.0,558,2,496.5,1,2,2,122,Lost
12944.0,35,2,604.51,4,2,3,423,New Customers
12945.0,288,2,900.11,2,2,3,223,Lost
12946.0,436,1,324.45,1,1,2,112,Lost
12947.0,143,6,1603.99,3,4,4,344,Loyal Customers
12948.0,16,9,2317.43,5,5,4,554,Champions
12949.0,30,22,15458.36,4,5,5,455,Champions
12950.0,2,3,1822.6,5,3,4,534,Loyal Customers
12951.0,8,15,3191.2200000000003,5,5,5,555,Champions
12952.0,5,4,1387.79,5,3,4,534,Loyal Customers
12953.0,9,2,828.8100000000001,5,2,3,523,New Customers
12954.0,638,1,162.45,1,1,1,111,Lost
12955.0,1,11,4757.16,5,5,5,555,Champions
12956.0,306,4,521.89,2,3,2,232,Needs Attention
12957.0,9,13,8606.77,5,5,5,555,Champions
12958.0,400,2,458.14,2,2,2,222,Lost
12959.0,484,1,150.95,1,1,1,111,Lost
12960.0,413,4,1304.3700000000001,1,3,4,134,Needs Attention
12961.0,379,1,211.99,2,1,1,211,Lost
12962.0,7,2,266.39,5,2,1,521,New Customers
12963.0,8,12,3160.19,5,5,5,555,Champions
12964.0,437,1,132.24,1,1,1,111,Lost
12965.0,89,1,769.8100000000001,3,1,3,313,Needs Attention
12966.0,9,1,160.18,5,1,1,511,New Customers
12967.0,358,3,2803.52,2,3,4,234,Needs Attention
12968.0,112,1,135.95,3,1,1,311,Needs Attention
12969.0,602,1,122.45,1,1,1,111,Lost
12970.0,7,10,1438.54,5,5,4,554,Champions
12971.0,3,116,15488.6,5,5,5,555,Champions
12972.0,413,4,1145.3,1,3,3,133,Needs Attention
12973.0,413,1,385.55,1,1,2,112,Lost
12974.0,197,2,408.95,2,2,2,222,Lost
12975.0,436,6,2053.89,1,4,4,144,At Risk
12976.0,211,8,3093.98,2,4,5,245,At Risk
12977.0,156,4,508.54,3,3,2,332,Loyal Customers
12978.0,385,5,2495.32,2,4,4,244,At Risk
12979.0,729,1,497.2,1,1,2,112,Lost
12980.0,157,21,16245.78,3,5,5,355,Loyal Customers
12981.0,29,2,372.21999999999997,4,2,2,422,New Customers
12982.0,242,8,2728.91,2,4,4,244,At Risk
12983.0,598,1,490.08,1,1,2,112,Lost
12984.0,18,1,97.5,5,1,1,511,New Customers
12985.0,0,2,1239.38,5,2,4,524,New Customers
12986.0,428,10,2729.84,1,5,4,154,At Risk
12987.0,73,5,1302.01,3,4,4,344,Loyal Customers
12988.0,292,1,483.17,2,1,2,212,Lost
12989.0,3,31,13413.51,5,5,5,555,Champions
12990.0,31,7,955.5,4,4,3,443,Loyal Customers
12991.0,23,3,764.82,4,3,3,433,Loyal Customers
12992.0,725,1,93.35,1,1,1,111,Lost
12993.0,23,8,1259.63,4,4,4,444,Champions
12994.0,4,3,958.92,5,3,3,533,Loyal Customers
12995.0,85,1,211.32,3,1,1,311,Needs Attention
12996.0,375,1,355.5,2,1,2,212,Lost
12997.0,22,8,2110.91,4,4,4,444,Champions
12998.0,492,3,920.08,1,3,3,133,Needs Attention
12999.0,196,3,455.88,2,3,2,232,Needs Attention
13000.0,106,4,1016.9,3,3,3,333,Loyal Customers
13001.0,4,33,23788.31,5,5,5,555,Champions
13002.0,318,3,399.13,2,3,2,232,Needs Attention
13003.0,105,3,149.05,3,3,1,331,Loyal Customers
13004.0,11,36,11392.210000000001,5,5,5,555,Champions
13005.0,173,4,999.68,3,3,3,333,Loyal Customers
13006.0,56,1,81.57,4,1,1,411,New Customers
13007.0,579,1,175.25,1,1,1,111,Lost
13008.0,323,3,612.13,2,3,3,233,Needs Attention
13009.0,672,1,234.0,1,1,1,111,Lost
13010.0,374,2,330.12,2,2,2,222,Lost
13011.0,372,1,50.550000000000004,2,1,1,211,Lost
13012.0,9,11,2957.83,5,5,5,555,Champions
13013.0,1,29,11026.18,5,5,5,555,Champions
13014.0,10,11,5349.88,5,5,5,555,Champions
13015.0,53,11,6579.78,4,5,5,455,Champions
13016.0,73,3,789.89,3,3,3,333,Loyal Customers
13017.0,7,1,204.0,5,1,1,511,New Customers
13018.0,16,35,9763.16,5,5,5,555,Champions
13019.0,379,6,1229.95,2,4,4,244,At Risk
13020.0,562,2,601.26,1,2,3,123,Lost
13021.0,4,17,4887.24,5,5,5,555,Champions
13022.0,429,1,50.3,1,1,1,111,Lost
13023.0,64,3,1251.03,3,3,4,334,Loyal Customers
13024.0,470,2,538.92,1,2,2,122,Lost
13025.0,731,1,323.39,1,1,2,112,Lost
13026.0,1,9,1636.9,5,5,4,554,Champions
13027.0,113,19,17239.2,3,5,5,355,Loyal Customers
13028.0,22,2,651.96,4,2,3,423,New Customers
13029.0,30,5,1927.3,4,4,4,444,Champions
13030.0,11,2,752.44,5,2,3,523,New Customers
13031.0,407,5,3281.9,2,4,5,245,At Risk
13032.0,52,9,2815.96,4,5,4,454,Champions
13033.0,357,2,220.55,2,2,1,221,Lost
13034.0,54,3,756.82,4,3,3,433,Loyal Customers
13035.0,73,3,1364.2,3,3,4,334,Loyal Customers
13036.0,684,1,307.1,1,1,2,112,Lost
13037.0,138,12,3889.4500000000003,3,5,5,355,Loyal Customers
13038.0,80,3,908.46,3,3,3,333,Loyal Customers
13039.0,584,4,1010.73,1,3,3,133,Needs Attention
13040.0,8,2,676.99,5,2,3,523,New Customers
13041.0,450,4,799.13,1,3,3,133,Needs Attention
13042.0,598,3,1467.59,1,3,4,134,Needs Attention
13043.0,273,1,516.42,2,1,2,212,Lost
13044.0,291,11,4802.87,2,5,5,255,At Risk
13045.0,99,3,808.9200000000001,3,3,3,333,Loyal Customers
13046.0,30,3,934.25,4,3,3,433,Loyal Customers
13047.0,56,23,8403.3,4,5,5,455,Champions
13048.0,14,9,4041.33,5,5,5,555,Champions
13049.0,64,4,1408.24,3,3,4,334,Loyal Customers
13050.0,14,34,11813.24,5,5,5,555,Champions
13051.0,578,2,155.8,1,2,1,121,Lost
13052.0,212,7,3098.63,2,4,5,245,At Risk
13053.0,621,1,127.65,1,1,1,111,Lost
13055.0,78,4,2297.71,3,3,4,334,Loyal Customers
13056.0,551,1,209.48,1,1,1,111,Lost
13057.0,530,3,634.87,1,3,3,133,Needs Attention
13058.0,24,3,271.40000000000003,4,3,1,431,Loyal Customers
13059.0,249,10,2270.2200000000003,2,5,4,254,At Risk
13060.0,253,1,287.25,2,1,2,212,Lost
13061.0,72,1,248.61,3,1,1,311,Needs Attention
13062.0,191,1,346.98,2,1,2,212,Lost
13063.0,480,1,188.4,1,1,1,111,Lost
13064.0,12,6,1665.28,5,4,4,544,Champions
13065.0,373,5,1055.05,2,4,3,243,At Risk
13066.0,24,2,470.8,4,2,2,422,New Customers
13067.0,82,3,508.51,3,3,2,332,Loyal Customers
13068.0,10,2,344.0,5,2,2,522,New Customers
13069.0,0,38,9243.5,5,5,5,555,Champions
13070.0,192,4,751.7,2,3,3,233,Needs Attention
13071.0,612,1,129.22,1,1,1,111,Lost
13072.0,266,1,177.15,2,1,1,211,Lost
13073.0,411,2,418.08,1,2,2,122,Lost
13074.0,511,4,1378.74,1,3,4,134,Needs Attention
13075.0,129,1,919.61,3,1,3,313,Needs Attention
13076.0,457,1,135.4,1,1,1,111,Lost
13077.0,1,11,2703.85,5,5,4,554,Champions
13078.0,3,57,28968.46,5,5,5,555,Champions
13079.0,4,6,404.18,5,4,2,542,Loyal Customers
13080.0,179,4,280.73,3,3,1,331,Loyal Customers
13081.0,11,28,56313.25,5,5,5,555,Champions
13082.0,126,21,7335.75,3,5,5,355,Loyal Customers
13083.0,4,3,395.43,5,3,2,532,Loyal Customers
13084.0,491,1,122.39999999999999,1,1,1,111,Lost
13085.0,157,8,2433.28,3,4,4,344,Loyal Customers
13086.0,382,1,439.33000000000004,2,1,2,212,Lost
13087.0,726,1,313.64,1,1,2,112,Lost
13088.0,417,1,236.11,1,1,1,111,Lost
13089.0,2,203,113239.21,5,5,5,555,Champions
13090.0,8,23,13076.74,5,5,5,555,Champions
13091.0,28,2,1108.8,4,2,3,423,New Customers
13092.0,70,12,2125.43,3,5,4,354,Loyal Customers
13093.0,275,55,54144.25,2,5,5,255,At Risk
13094.0,21,13,2209.44,4,5,4,454,Champions
13095.0,70,1,74.39999999999999,3,1,1,311,Needs Attention
13096.0,394,1,419.7000000000001,2,1,2,212,Lost
13097.0,32,27,12888.01,4,5,5,455,Champions
13098.0,1,28,28882.44,5,5,5,555,Champions
13099.0,99,1,207.36,3,1,1,311,Needs Attention
13101.0,234,4,695.4,2,3,3,233,Needs Attention
13102.0,1,37,11380.1,5,5,5,555,Champions
13103.0,39,3,709.64,4,3,3,433,Loyal Customers
13104.0,3,9,1709.1,5,5,4,554,Champions
13105.0,436,1,72.0,1,1,1,111,Lost
13106.0,133,2,603.46,3,2,3,323,Needs Attention
13107.0,44,9,5253.07,4,5,5,455,Champions
13108.0,372,2,748.46,2,2,3,223,Lost
13109.0,59,3,1117.43,3,3,3,333,Loyal Customers
13110.0,31,12,2953.27,4,5,5,455,Champions
13111.0,718,1,321.88000000000005,1,1,2,112,Lost
13112.0,541,1,20.599999999999998,1,1,1,111,Lost
13113.0,0,37,18162.27,5,5,5,555,Champions
13114.0,730,1,234.38,1,1,1,111,Lost
13115.0,11,10,5494.7,5,5,5,555,Champions
13116.0,138,1,501.14,3,1,2,312,Needs Attention
13117.0,21,18,2248.16,4,5,4,454,Champions
13118.0,19,9,2382.41,5,5,4,554,Champions
13119.0,668,1,134.9,1,1,1,111,Lost
13120.0,238,1,30.6,2,1,1,211,Lost
13121.0,269,1,279.98,2,1,1,211,Lost
13122.0,94,2,904.69,3,2,3,323,Needs Attention
13123.0,472,2,503.37,1,2,2,122,Lost
13124.0,89,4,4615.71,3,3,5,335,Loyal Customers
13125.0,523,1,148.62,1,1,1,111,Lost
13126.0,4,13,3667.11,5,5,5,555,Champions
13127.0,77,1,259.17,3,1,1,311,Needs Attention
13128.0,631,1,263.5,1,1,1,111,Lost
13129.0,452,2,214.35,1,2,1,121,Lost
13130.0,94,1,64.0,3,1,1,311,Needs Attention
13131.0,23,7,3274.67,4,4,5,445,Champions
13132.0,261,1,77.3,2,1,1,211,Lost
13133.0,273,3,200.45,2,3,1,231,Needs Attention
13134.0,85,6,2464.73,3,4,4,344,Loyal Customers
13135.0,196,2,3371.45,2,2,5,225,Lost
13136.0,56,13,6103.31,4,5,5,455,Champions
13137.0,10,16,7558.3,5,5,5,555,Champions
13138.0,22,7,1274.01,4,4,4,444,Champions
13139.0,16,8,8202.98,5,4,5,545,Champions
13140.0,108,5,1054.92,3,4,3,343,Loyal Customers
13141.0,84,17,7656.08,3,5,5,355,Loyal Customers
13142.0,19,1,307.09000000000003,5,1,2,512,New Customers
13143.0,584,1,405.1,1,1,2,112,Lost
13144.0,332,2,135.35,2,2,1,221,Lost
13145.0,39,7,1128.52,4,4,3,443,Loyal Customers
13146.0,26,1,217.11,4,1,1,411,New Customers
13147.0,10,4,712.8,5,3,3,533,Loyal Customers
13148.0,29,26,8455.17,4,5,5,455,Champions
13149.0,14,4,1668.26,5,3,4,534,Loyal Customers
13150.0,484,3,449.96999999999997,1,3,2,132,Needs Attention
13151.0,295,3,2416.61,2,3,4,234,Needs Attention
13152.0,417,7,2146.38,1,4,4,144,At Risk
13153.0,5,1,337.02,5,1,2,512,New Customers
13154.0,399,3,1602.34,2,3,4,234,Needs Attention
13155.0,33,6,1352.53,4,4,4,444,Champions
13156.0,385,3,1553.9,2,3,4,234,Needs Attention
13157.0,49,9,5669.66,4,5,5,455,Champions
13158.0,94,5,1485.68,3,4,4,344,Loyal Customers
13159.0,8,4,1412.75,5,3,4,534,Loyal Customers
13160.0,22,1,91.8,4,1,1,411,New Customers
13161.0,313,2,472.13,2,2,2,222,Lost
13162.0,122,16,8954.9,3,5,5,355,Loyal Customers
13163.0,610,1,17.65,1,1,1,111,Lost
13164.0,569,2,372.2,1,2,2,122,Lost
13165.0,46,3,1400.6399999999999,4,3,4,434,Loyal Customers
13166.0,283,2,875.93,2,2,3,223,Lost
13167.0,18,5,1113.15,5,4,3,543,Loyal Customers
13168.0,36,5,1825.43,4,4,4,444,Champions
13169.0,63,3,840.08,3,3,3,333,Loyal Customers
13170.0,26,1,106.86,4,1,1,411,New Customers
13171.0,21,3,468.41,4,3,2,432,Loyal Customers
13172.0,400,1,69.6,2,1,1,211,Lost
13173.0,4,11,2354.59,5,5,4,554,Champions
13174.0,16,11,7874.52,5,5,5,555,Champions
13175.0,582,2,831.45,1,2,3,123,Lost
13176.0,46,1,472.49,4,1,2,412,New Customers
13177.0,64,2,512.2,3,2,2,322,Needs Attention
13178.0,26,21,13862.89,4,5,5,455,Champions
13179.0,618,1,572.3100000000001,1,1,2,112,Lost
13180.0,607,1,86.10000000000001,1,1,1,111,Lost
13181.0,381,1,359.69,2,1,2,212,Lost
13182.0,45,1,121.18,4,1,1,411,New Customers
13183.0,7,15,6995.900000000001,5,5,5,555,Champions
13184.0,14,10,1657.6,5,5,4,554,Champions
13185.0,267,1,71.4,2,1,1,211,Lost
13186.0,39,3,1575.89,4,3,4,434,Loyal Customers
13187.0,337,4,326.67,2,3,2,232,Needs Attention
13188.0,11,1,114.6,5,1,1,511,New Customers
13189.0,18,2,251.32,5,2,1,521,New Customers
13190.0,544,3,570.66,1,3,2,132,Needs Attention
13191.0,658,1,157.96,1,1,1,111,Lost
13192.0,95,6,2558.58,3,4,4,344,Loyal Customers
13193.0,61,1,112.08,3,1,1,311,Needs Attention
13194.0,135,2,472.78,3,2,2,322,Needs Attention
13195.0,414,1,136.73,1,1,1,111,Lost
13196.0,11,7,3068.84,5,4,5,545,Champions
13197.0,609,1,373.01000000000005,1,1,2,112,Lost
13198.0,10,8,4948.85,5,4,5,545,Champions
13199.0,3,66,15949.210000000001,5,5,5,555,Champions
13200.0,19,4,870.09,5,3,3,533,Loyal Customers
13201.0,502,4,1206.02,1,3,4,134,Needs Attention
13202.0,394,7,1561.7,2,4,4,244,At Risk
13203.0,9,10,2620.89,5,5,4,554,Champions
13204.0,731,1,966.6600000000001,1,1,3,113,Lost
13205.0,443,1,2803.2,1,1,4,114,Lost
13206.0,400,13,8127.91,2,5,5,255,At Risk
13207.0,15,4,500.46000000000004,5,3,2,532,Loyal Customers
13208.0,59,8,1929.42,3,4,4,344,Loyal Customers
13209.0,30,13,8509.51,4,5,5,455,Champions
13210.0,93,1,353.48,3,1,2,312,Needs Attention
13211.0,10,10,2618.77,5,5,4,554,Champions
13212.0,19,3,774.14,5,3,3,533,Loyal Customers
13213.0,56,11,3851.52,4,5,5,455,Champions
13214.0,417,7,3238.9,1,4,5,145,At Risk
13215.0,402,1,81.6,2,1,1,211,Lost
13216.0,267,1,333.74,2,1,2,212,Lost
13217.0,122,4,666.48,3,3,3,333,Loyal Customers
13218.0,127,1,47.64,3,1,1,311,Needs Attention
13219.0,618,1,76.23,1,1,1,111,Lost
13220.0,78,5,1320.19,3,4,4,344,Loyal Customers
13221.0,240,2,798.83,2,2,3,223,Lost
13222.0,577,1,88.5,1,1,1,111,Lost
13223.0,200,6,969.12,2,4,3,243,At Risk
13224.0,60,2,2148.21,3,2,4,324,Needs Attention
13225.0,3,16,16198.87,5,5,5,555,Champions
13226.0,273,2,312.46,2,2,2,222,Lost
13227.0,201,1,257.7,2,1,1,211,Lost
13228.0,81,1,358.0,3,1,2,312,Needs Attention
13229.0,225,1,160.95,2,1,1,211,Lost
13230.0,4,30,6093.99,5,5,5,555,Champions
13232.0,12,7,1323.5,5,4,4,544,Champions
13233.0,74,4,1124.86,3,3,3,333,Loyal Customers
13234.0,672,2,346.5,1,2,2,122,Lost
13235.0,212,1,1031.07,2,1,3,213,Lost
13236.0,24,2,744.85,4,2,3,423,New Customers
13237.0,387,1,643.0,2,1,3,213,Lost
13238.0,17,6,1006.63,5,4,3,543,Loyal Customers
13239.0,261,5,1553.99,2,4,4,244,At Risk
13240.0,96,8,1455.39,3,4,4,344,Loyal Customers
13241.0,411,1,112.53,1,1,1,111,Lost
13242.0,112,7,699.4,3,4,3,343,Loyal Customers
13243.0,203,5,1191.13,2,4,3,243,At Risk
13244.0,92,1,121.74000000000001,3,1,1,311,Needs Attention
13245.0,50,2,989.22,4,2,3,423,New Customers
13246.0,18,11,3351.75,5,5,5,555,Champions
13247.0,17,4,469.91999999999996,5,3,2,532,Loyal Customers
13248.0,124,2,465.68,3,2,2,322,Needs Attention
13249.0,92,9,1608.9299999999998,3,5,4,354,Loyal Customers
13250.0,460,2,253.09,1,2,1,121,Lost
13251.0,402,1,252.68,2,1,1,211,Lost
13252.0,394,2,399.3,2,2,2,222,Lost
13253.0,156,4,2910.55,3,3,5,335,Loyal Customers
13254.0,376,1,51.41,2,1,1,211,Lost
13255.0,9,3,678.76,5,3,3,533,Loyal Customers
13257.0,436,1,149.75,1,1,1,111,Lost
13258.0,11,5,1009.43,5,4,3,543,Loyal Customers
13259.0,61,9,1374.59,3,5,4,354,Loyal Customers
13260.0,61,1,557.62,3,1,2,312,Needs Attention
13261.0,268,2,944.1,2,2,3,223,Lost
13262.0,263,3,565.95,2,3,2,232,Needs Attention
13263.0,1,38,8631.38,5,5,5,555,Champions
13264.0,442,1,722.5600000000001,1,1,3,113,Lost
13265.0,53,5,2092.66,4,4,4,444,Champions
13266.0,11,19,6077.21,5,5,5,555,Champions
13267.0,2,36,9429.81,5,5,5,555,Champions
13268.0,17,10,3134.86,5,5,5,555,Champions
13269.0,1,28,8536.07,5,5,5,555,Champions
13270.0,366,1,590.0,2,1,2,212,Lost
13271.0,37,1,211.1,4,1,1,411,New Customers
13272.0,31,2,276.56,4,2,1,421,New Customers
13273.0,113,1,138.98,3,1,1,311,Needs Attention
13274.0,409,1,345.25,1,1,2,112,Lost
13275.0,383,2,238.86,2,2,1,221,Lost
13276.0,63,5,1854.6100000000001,3,4,4,344,Loyal Customers
13277.0,15,7,523.3,5,4,2,542,Loyal Customers
13278.0,40,4,1414.85,4,3,4,434,Loyal Customers
13279.0,78,1,137.75,3,1,1,311,Needs Attention
13280.0,122,7,2263.33,3,4,4,344,Loyal Customers
13281.0,439,1,335.25,1,1,2,112,Lost
13282.0,18,4,1297.59,5,3,4,534,Loyal Customers
13283.0,59,4,373.36,3,3,2,332,Loyal Customers
13284.0,330,1,201.19,2,1,1,211,Lost
13285.0,23,6,3348.9900000000002,4,4,5,445,Champions
13286.0,600,1,734.91,1,1,3,113,Lost
13287.0,603,3,781.59,1,3,3,133,Needs Attention
13288.0,443,5,927.61,1,4,3,143,At Risk
13289.0,723,1,292.95,1,1,2,112,Lost
13291.0,155,11,3253.2400000000002,3,5,5,355,Loyal Customers
13292.0,38,5,994.51,4,4,3,443,Loyal Customers
13293.0,392,6,1175.24,2,4,3,243,At Risk
13294.0,189,3,1689.53,2,3,4,234,Needs Attention
13295.0,359,4,1101.97,2,3,3,233,Needs Attention
13296.0,137,6,777.51,3,4,3,343,Loyal Customers
13297.0,7,7,4368.62,5,4,5,545,Champions
13298.0,1,1,360.0,5,1,2,512,New Customers
13299.0,268,3,1198.42,2,3,4,234,Needs Attention
13300.0,169,3,1285.51,3,3,4,334,Loyal Customers
13301.0,103,4,597.6899999999999,3,3,3,333,Loyal Customers
13302.0,155,2,159.2,3,2,1,321,Needs Attention
13303.0,400,1,61.72,2,1,1,211,Lost
13304.0,351,4,1202.99,2,3,4,234,Needs Attention
13305.0,4,16,3549.9,5,5,5,555,Champions
13306.0,430,1,53.65,1,1,1,111,Lost
13307.0,120,3,273.34,3,3,1,331,Loyal Customers
13308.0,22,4,1670.3700000000001,4,3,4,434,Loyal Customers
13309.0,7,6,1678.59,5,4,4,544,Champions
13310.0,28,5,1541.2,4,4,4,444,Champions
13311.0,4,2,598.57,5,2,3,523,New Customers
13312.0,451,1,124.75,1,1,1,111,Lost
13313.0,22,12,3361.8,4,5,5,455,Champions
13314.0,1,3,760.34,5,3,3,533,Loyal Customers
13315.0,689,1,310.26000000000005,1,1,2,112,Lost
13316.0,37,10,12938.87,4,5,5,455,Champions
13317.0,66,19,6436.49,3,5,5,355,Loyal Customers
13318.0,1,3,640.76,5,3,3,533,Loyal Customers
13319.0,5,58,21323.22,5,5,5,555,Champions
13320.0,78,6,2196.0,3,4,4,344,Loyal Customers
13321.0,72,2,567.36,3,2,2,322,Needs Attention
13322.0,17,1,194.41,5,1,1,511,New Customers
13323.0,3,5,787.85,5,4,3,543,Loyal Customers
13324.0,36,18,10511.52,4,5,5,455,Champions
13325.0,81,1,675.3,3,1,3,313,Needs Attention
13326.0,432,1,281.76,1,1,2,112,Lost
13327.0,38,19,9035.02,4,5,5,455,Champions
13328.0,316,1,1308.48,2,1,4,214,Lost
13329.0,31,8,4808.7699999999995,4,4,5,445,Champions
13330.0,92,6,2764.9,3,4,4,344,Loyal Customers
13331.0,401,1,262.4,2,1,1,211,Lost
13332.0,14,1,350.90000000000003,5,1,2,512,New Customers
13333.0,411,3,1015.74,1,3,3,133,Needs Attention
13334.0,82,5,6118.1,3,4,5,345,Loyal Customers
13336.0,77,1,795.12,3,1,3,313,Needs Attention
13337.0,546,1,1552.76,1,1,4,114,Lost
13338.0,157,4,2445.62,3,3,4,334,Loyal Customers
13339.0,200,1,839.27,2,1,3,213,Lost
13340.0,45,12,22050.76,4,5,5,455,Champions
13341.0,260,1,775.85,2,1,3,213,Lost
13343.0,177,1,353.43,3,1,2,312,Needs Attention
13344.0,67,3,2496.09,3,3,4,334,Loyal Customers
13345.0,287,1,389.5,2,1,2,212,Lost
13346.0,462,5,253.5,1,4,1,141,At Risk
13347.0,70,1,341.36,3,1,2,312,Needs Attention
13348.0,64,1,233.76000000000002,3,1,1,311,Needs Attention
13349.0,10,1,247.32,5,1,1,511,New Customers
13350.0,16,2,979.12,5,2,3,523,New Customers
13351.0,66,1,373.94,3,1,2,312,Needs Attention
13352.0,60,1,397.98,3,1,2,312,Needs Attention
13354.0,71,1,743.53,3,1,3,313,Needs Attention
13355.0,122,1,674.7,3,1,3,313,Needs Attention
13356.0,80,1,768.24,3,1,3,313,Needs Attention
13357.0,257,5,3766.78,2,4,5,245,At Risk
13358.0,268,1,439.03000000000003,2,1,2,212,Lost
13359.0,63,2,1043.31,3,2,3,323,Needs Attention
13360.0,431,4,1533.25,1,3,4,134,Needs Attention
13361.0,472,2,1403.7,1,2,4,124,Lost
13362.0,9,7,5394.07,5,4,5,545,Champions
13363.0,17,3,1723.8600000000001,5,3,4,534,Loyal Customers
13364.0,71,1,134.96,3,1,1,311,Needs Attention
13365.0,33,2,2201.97,4,2,4,424,New Customers
13366.0,50,1,56.16,4,1,1,411,New Customers
13367.0,431,1,510.2,1,1,2,112,Lost
13368.0,256,4,1121.5,2,3,3,233,Needs Attention
13369.0,365,1,278.28000000000003,2,1,1,211,Lost
13370.0,371,1,754.87,2,1,3,213,Lost
13371.0,505,2,2282.06,1,2,4,124,Lost
13372.0,89,1,378.64,3,1,2,312,Needs Attention
13373.0,60,6,7549.6900000000005,3,4,5,345,Loyal Customers
13374.0,414,2,422.8,1,2,2,122,Lost
13375.0,88,2,1792.23,3,2,4,324,Needs Attention
13376.0,99,3,1019.76,3,3,3,333,Loyal Customers
13377.0,396,2,1552.88,2,2,4,224,Lost
13379.0,26,3,572.56,4,3,2,432,Loyal Customers
13380.0,432,1,62.4,1,1,1,111,Lost
13381.0,31,12,8224.37,4,5,5,455,Champions
13382.0,280,5,1387.58,2,4,4,244,At Risk
13383.0,543,1,305.28000000000003,1,1,2,112,Lost
